1	1	607.88599014282227
1	2	433.74167108535767
1	3	357.04874086380005
1	4	328.57929897308350
1	5	306.06336402893066
1	6	300.51778507232666
1	7	282.12512087821960
1	8	272.72755289077759
1	9	267.12161302566528
1	10	258.74815011024475
1	11	261.28529596328735
1	12	260.14955496788025
1	16	215.63677716255188
1	24	212.15950894355774
2	32	213.88252115249634
4	64	191.24218511581421	
4	96	191.18131494522095
6	144	195.92585587501526
